appear,code,date,name,p_change,reasons
3,300670,2018-10-10,大烨智能,10.0356,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 日换手率达到20%的前五只证券 ; 
1,600545,2018-10-10,卓郎智能,0.0,单只标的证券的当日融资买入数量达到当日该证券总交易量的50％以上 ; 
2,600335,2018-10-10,国机汽车,-10.0107,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券 ; 非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券 ; 
3,300023,2018-10-10,宝德股份,10.0546,日振幅值达到15%的前五只证券 ; 日涨幅偏离值达到7%的前五只证券 ; 日换手率达到20%的前五只证券 ; 
1,000576,2018-10-10,广东甘化,10.0,日涨幅偏离值达到7%的前五只证券 ; 
1,600532,2018-10-10,宏达矿业,1.1385,有价格涨跌幅限制的日价格振幅达到15%的前三只证券 ; 
1,300749,2018-10-10,顶固集创,10.0176,连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,600240,2018-10-10,华业资本,-9.7285,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券 ; 
1,600462,2018-10-10,九有股份,10.1083,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 
1,603192,2018-10-10,汇得科技,9.9896,有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
2,600521,2018-10-10,华海药业,-9.9831,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券 ; 非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券 ; 
1,601886,2018-10-10,江河集团,-0.2857,单只标的证券的当日融资买入数量达到当日该证券总交易量的50％以上 ; 
1,300748,2018-10-10,金力永磁,10.0364,连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,000007,2018-10-10,全新好,-10.0583,日跌幅偏离值达到7%的前五只证券 ; 
1,300745,2018-10-10,欣锐科技,4.1667,日换手率达到20%的前五只证券 ; 
1,002460,2018-10-10,赣锋锂业,-10.0,日跌幅偏离值达到7%的前五只证券 ; 
1,300180,2018-10-10,华峰超纤,-9.8701,日跌幅偏离值达到7%的前五只证券 ; 
1,000669,2018-10-10,金鸿控股,10.0164,日涨幅偏离值达到7%的前五只证券 ; 
1,000806,2018-10-10,银河生物,10.0264,日涨幅偏离值达到7%的前五只证券 ; 
1,000533,2018-10-10,万家乐,9.8765,日涨幅偏离值达到7%的前五只证券 ; 
1,002228,2018-10-10,合兴包装,-9.9291,日跌幅偏离值达到7%的前五只证券 ; 
1,002210,2018-10-10,飞马国际,-10.0511,日跌幅偏离值达到7%的前五只证券 ; 
1,002893,2018-10-10,华通热力,10.023,日涨幅偏离值达到7%的前五只证券 ; 
1,300187,2018-10-10,永清环保,-10.0478,日跌幅偏离值达到7%的前五只证券 ; 
1,002915,2018-10-10,中欣氟材,5.7153,日换手率达到20%的前五只证券 ; 
1,002919,2018-10-10,名臣健康,-1.0475,日换手率达到20%的前五只证券 ; 
1,002930,2018-10-10,宏川智慧,-5.0529,日换手率达到20%的前五只证券 ; 
1,002935,2018-10-10,天奥电子,3.4722,日换手率达到20%的前五只证券 ; 
1,300091,2018-10-10,金通灵,-9.9307,日跌幅偏离值达到7%的前五只证券 ; 
1,002333,2018-10-10,罗普斯金,-10.0,日跌幅偏离值达到7%的前五只证券 ; 
1,300335,2018-10-10,迪森股份,10.068,日涨幅偏离值达到7%的前五只证券 ; 
1,000659,2018-10-10,珠海中富,10.1818,日涨幅偏离值达到7%的前五只证券 ; 
1,300216,2018-10-10,千山药机,10.0897,连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,002700,2018-10-10,新疆浩源,10.0,日涨幅偏离值达到7%的前五只证券 ; 
2,002629,2018-10-10,仁智股份,10.0,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,300702,2018-10-10,天宇股份,9.9886,日涨幅偏离值达到7%的前五只证券 ; 
2,002895,2018-10-10,川恒股份,9.9691,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,300396,2018-10-10,迪瑞医疗,-8.7237,日跌幅偏离值达到7%的前五只证券 ; 
2,300514,2018-10-10,友讯达,10.0,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,603223,2018-10-10,恒通股份,10.0251,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 
1,603790,2018-10-10,雅运股份,5.7116,有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
2,002931,2018-10-10,锋龙股份,9.9953,日涨幅偏离值达到7%的前五只证券 ; 日换手率达到20%的前五只证券 ; 
2,603032,2018-10-10,德新交运,10.0124,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券 ; 
1,600787,2018-10-09,中储股份,-10.0147,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券 ; 
1,600521,2018-10-09,华海药业,-10.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券 ; 
1,002643,2018-10-09,万润股份,-8.0997,日跌幅偏离值达到7%的前五只证券 ; 
1,002371,2018-10-09,北方华创,-7.4515,日跌幅偏离值达到7%的前五只证券 ; 
1,000546,2018-10-09,金圆股份,-9.8507,日跌幅偏离值达到7%的前五只证券 ; 
1,300463,2018-10-09,迈克生物,-9.4582,日跌幅偏离值达到7%的前五只证券 ; 
2,300089,2018-10-09,文化长城,10.0176,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,300023,2018-10-09,宝德股份,0.4391,日换手率达到20%的前五只证券 ; 
2,300644,2018-10-09,南京聚隆,10.0,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
2,603538,2018-10-09,美诺华,10.03,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券 ; 
1,601011,2018-10-09,宝泰隆,10.0901,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 
1,600532,2018-10-09,宏达矿业,10.0209,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券 ; 
1,300670,2018-10-09,大烨智能,10.0235,日涨幅偏离值达到7%的前五只证券 ; 
1,600733,2018-10-09,北汽蓝谷,8.3333,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券 ; 
1,300702,2018-10-09,天宇股份,9.9875,连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,600318,2018-10-09,新力金融,-9.9441,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券 ; 
1,002427,2018-10-09,*ST尤夫,5.0265,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券 ; 
1,002207,2018-10-09,ST准油,4.9336,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券 ; 
1,002011,2018-10-09,盾安环境,-10.0694,日跌幅偏离值达到7%的前五只证券 ; 
2,002930,2018-10-09,宏川智慧,7.5513,连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 日换手率达到20%的前五只证券 ; 
1,600007,2018-10-09,中国国贸,1.6949,单只标的证券的当日融资买入数量达到当日该证券总交易量的50％以上 ; 
1,002937,2018-10-09,兴瑞科技,9.979,连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,002919,2018-10-09,名臣健康,0.3614,日换手率达到20%的前五只证券 ; 
1,002935,2018-10-09,天奥电子,3.7838,日换手率达到20%的前五只证券 ; 
1,603707,2018-10-09,健友股份,-10.0181,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券 ; 
1,603790,2018-10-09,雅运股份,0.2848,有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
1,600903,2018-10-09,贵州燃气,0.2737,有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
1,600543,2018-10-09,莫高股份,1.8543,单只标的证券的当日融资买入数量达到当日该证券总交易量的50％以上 ; 
1,002501,2018-10-09,利源精制,9.8901,日涨幅偏离值达到7%的前五只证券 ; 
3,002915,2018-10-09,中欣氟材,10.0203,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 日换手率达到20%的前五只证券 ; 
1,002414,2018-10-09,高德红外,-8.039,日跌幅偏离值达到7%的前五只证券 ; 
1,002410,2018-10-09,广联达,-9.1954,日跌幅偏离值达到7%的前五只证券 ; 
1,603798,2018-10-09,康普顿,10.0292,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 
3,002931,2018-10-09,锋龙股份,9.9897,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 日换手率达到20%的前五只证券 ; 
1,002856,2018-10-09,美芝股份,9.9894,日涨幅偏离值达到7%的前五只证券 ; 
2,002476,2018-10-09,宝莫股份,10.0604,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,300450,2018-10-09,先导智能,-9.5294,日跌幅偏离值达到7%的前五只证券 ; 
1,000662,2018-10-09,天夏智慧,10.0671,日涨幅偏离值达到7%的前五只证券 ; 
1,300187,2018-10-09,永清环保,-10.0108,日跌幅偏离值达到7%的前五只证券 ; 
1,300257,2018-10-09,开山股份,10.02,日涨幅偏离值达到7%的前五只证券 ; 
1,300281,2018-10-09,金明精机,9.9818,日涨幅偏离值达到7%的前五只证券 ; 
1,300456,2018-10-09,耐威科技,-8.4246,日跌幅偏离值达到7%的前五只证券 ; 
1,300558,2018-10-09,贝达药业,-8.4281,日跌幅偏离值达到7%的前五只证券 ; 
1,300743,2018-10-09,天地数码,4.3072,日换手率达到20%的前五只证券 ; 
1,603810,2018-10-09,丰山集团,1.2306,有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
1,600545,2018-10-09,卓郎智能,-0.1299,单只标的证券的当日融资买入数量达到当日该证券总交易量的50％以上 ; 
1,300089,2018-10-08,文化长城,10.058,日涨幅偏离值达到7%的前五只证券 ; 
1,600532,2018-10-08,宏达矿业,10.1149,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 
1,600746,2018-10-08,江苏索普,-6.0294,有价格涨跌幅限制的日价格振幅达到15%的前三只证券 ; 
1,300748,2018-10-08,金力永磁,10.0352,连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
2,002915,2018-10-08,中欣氟材,9.9955,日振幅值达到15%的前五只证券 ; 日涨幅偏离值达到7%的前五只证券 ; 
1,000629,2018-10-08,攀钢钒钛,-0.2257,连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,000893,2018-10-08,*ST东凌,5.0096,日涨幅偏离值达到7%的前五只证券 ; 
2,002919,2018-10-08,名臣健康,10.0108,日涨幅偏离值达到7%的前五只证券 ; 日换手率达到20%的前五只证券 ; 
2,300281,2018-10-08,金明精机,9.98,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,300702,2018-10-08,天宇股份,10.0275,日涨幅偏离值达到7%的前五只证券 ; 
1,002333,2018-10-08,罗普斯金,-10.0,连续三个交易日内，跌幅偏离值累计达到20%的证券 ; 
1,600903,2018-10-08,贵州燃气,10.0215,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 
1,000566,2018-10-08,海南海药,4.7386,日涨幅偏离值达到7%的前五只证券 ; 
1,002610,2018-10-08,爱康科技,-2.8571,日振幅值达到15%的前五只证券 ; 
1,002219,2018-10-08,恒康医疗,1.6055,日振幅值达到15%的前五只证券 ; 
1,000939,2018-10-08,*ST凯迪,4.9587,日涨幅偏离值达到7%的前五只证券 ; 
2,300749,2018-10-08,顶固集创,9.9872,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,002476,2018-10-08,宝莫股份,9.9557,日涨幅偏离值达到7%的前五只证券 ; 
1,600816,2018-10-08,安信信托,4.6332,单只标的证券的当日融资买入数量达到当日该证券总交易量的50％以上 ; 
1,002923,2018-10-08,润都股份,4.5318,日换手率达到20%的前五只证券 ; 
1,600687,2018-10-08,刚泰控股,9.7297,有价格涨跌幅限制的日价格振幅达到15%的前三只证券 ; 
1,603810,2018-10-08,丰山集团,1.0429,有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
1,000760,2018-10-08,斯太尔,4.5699,日涨幅偏离值达到7%的前五只证券 ; 
2,300023,2018-10-08,宝德股份,-9.9802,日振幅值达到15%的前五只证券 ; 日换手率达到20%的前五只证券 ; 
2,000505,2018-10-08,京粮控股,10.087,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,300731,2018-10-08,科创新源,1.147,日换手率达到20%的前五只证券 ; 
1,002930,2018-10-08,宏川智慧,2.1297,日换手率达到20%的前五只证券 ; 
1,000007,2018-10-08,全新好,-9.9617,连续三个交易日内，跌幅偏离值累计达到20%的证券 ; 
1,200505,2018-10-08,京粮B,6.469,日涨幅偏离值达到7%的前五只证券 ; 
1,300025,2018-10-08,华星创业,10.0244,日涨幅偏离值达到7%的前五只证券 ; 
1,002935,2018-10-08,天奥电子,-2.9551,日换手率达到20%的前五只证券 ; 
1,603790,2018-10-08,雅运股份,-8.2995,有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
1,300180,2018-10-08,华峰超纤,0.97,日振幅值达到15%的前五只证券 ; 
1,002486,2018-10-08,嘉麟杰,10.1538,日涨幅偏离值达到7%的前五只证券 ; 
1,603389,2018-10-08,亚振家居,-10.0379,有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
1,600448,2018-10-08,华纺股份,10.1093,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 
1,600614,2018-10-08,鹏起科技,6.9903,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券 ; 
2,002931,2018-10-08,锋龙股份,9.9972,日涨幅偏离值达到7%的前五只证券 ; 日换手率达到20%的前五只证券 ; 
1,300188,2018-09-28,美亚柏科,-6.5844,日跌幅偏离值达到7%的前五只证券 ; 
1,600751,2018-09-28,海航科技,-9.9366,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券 ; 
1,000017,2018-09-28,深中华A,9.9057,日涨幅偏离值达到7%的前五只证券 ; 
2,002931,2018-09-28,锋龙股份,10.0,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
3,300023,2018-09-28,宝德股份,10.0,日振幅值达到15%的前五只证券 ; 日涨幅偏离值达到7%的前五只证券 ; 日换手率达到20%的前五只证券 ; 
1,000566,2018-09-28,海南海药,10.0719,日涨幅偏离值达到7%的前五只证券 ; 
1,300731,2018-09-28,科创新源,10.0191,日涨幅偏离值达到7%的前五只证券 ; 
2,600532,2018-09-28,宏达矿业,10.1266,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券 ; 
1,300392,2018-09-28,腾信股份,9.944,日涨幅偏离值达到7%的前五只证券 ; 
1,600617,2018-09-28,国新能源,10.0694,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 
1,603583,2018-09-28,捷昌驱动,-0.7938,有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
1,002892,2018-09-28,科力尔,2.813,日换手率达到20%的前五只证券 ; 
1,000593,2018-09-28,大通燃气,-8.0552,日跌幅偏离值达到7%的前五只证券 ; 
1,603790,2018-09-28,雅运股份,9.9904,有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
1,300281,2018-09-28,金明精机,10.1099,日涨幅偏离值达到7%的前五只证券 ; 
1,002923,2018-09-28,润都股份,0.0,日换手率达到20%的前五只证券 ; 
1,002935,2018-09-28,天奥电子,3.9629,日换手率达到20%的前五只证券 ; 
1,000971,2018-09-28,高升控股,-9.9323,日跌幅偏离值达到7%的前五只证券 ; 
1,600687,2018-09-28,刚泰控股,-9.9757,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券 ; 
2,600240,2018-09-28,华业资本,-10.0494,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券 ; 非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券 ; 
1,002813,2018-09-28,路畅科技,10.0086,日涨幅偏离值达到7%的前五只证券 ; 
2,002219,2018-09-28,恒康医疗,10.101,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
2,002937,2018-09-28,兴瑞科技,9.9746,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,002445,2018-09-28,中南文化,-6.5476,日跌幅偏离值达到7%的前五只证券 ; 
1,300608,2018-09-28,思特奇,-7.8824,日跌幅偏离值达到7%的前五只证券 ; 
