code,brk_height,brk_tt_len,longhu_dis,xt_start,xt_end,brk_end,stage,date
78fed484c220e78d237e18eabe108e82,4.74,1,-1,2018-03-02,2018-03-27,2018-03-28,5,2018-03-28
78fed484c220e78d237e18eabe108e82,5.76,1,-1,2018-03-28,2018-04-11,2018-04-12,5,2018-04-12
78fed484c220e78d237e18eabe108e82,8.87,4,-1,2018-04-13,2018-05-02,2018-05-08,5,2018-05-03
78fed484c220e78d237e18eabe108e82,9.12,3,-1,2018-05-08,2018-05-17,2018-05-22,5,2018-05-18
d86724110e8f14b94cff55cb136490ea,13.13,2,-1,2018-03-21,2018-03-30,2018-04-03,5,2018-04-02
d86724110e8f14b94cff55cb136490ea,8.22,1,-1,2018-04-23,2018-05-07,2018-05-08,5,2018-05-08
d86724110e8f14b94cff55cb136490ea,9.98,1,0,2018-05-08,2018-05-22,2018-05-23,5,2018-05-23
d86724110e8f14b94cff55cb136490ea,2.32,2,-1,2018-06-19,2018-06-29,2018-07-03,5,2018-07-02
57258df040f4b247660860eea560f65d,8.57,3,-1,2018-02-27,2018-03-07,2018-03-12,5,2018-03-08
57258df040f4b247660860eea560f65d,4.07,2,-1,2018-03-12,2018-04-09,2018-04-11,5,2018-04-10
57258df040f4b247660860eea560f65d,8.64,1,-1,2018-04-11,2018-05-21,2018-05-22,5,2018-05-22
8be21f3225e9d1d3c5bba9909b9e1393,3.62,1,-1,2018-03-02,2018-03-29,2018-03-30,5,2018-03-30
8be21f3225e9d1d3c5bba9909b9e1393,3.01,1,-1,2018-06-19,2018-07-24,2018-07-25,5,2018-07-25
36c6544cbff517eb4426f4b0c9f471fc,10.04,2,-1,2018-02-26,2018-03-07,2018-03-09,5,2018-03-08
36c6544cbff517eb4426f4b0c9f471fc,8.21,2,-1,2018-05-10,2018-05-22,2018-05-24,5,2018-05-23
3346e1d2c5a280b3019833263309e17b,10.03,2,-1,2018-06-26,2018-07-09,2018-07-11,5,2018-07-10
86795c3eacdbcbc5e9765567e8d2c0e3,10.0,1,-1,2018-02-13,2018-03-05,2018-03-06,5,2018-03-06
86795c3eacdbcbc5e9765567e8d2c0e3,13.28,2,-1,2018-05-10,2018-05-24,2018-05-28,5,2018-05-25
86795c3eacdbcbc5e9765567e8d2c0e3,10.02,1,-1,2018-06-19,2018-07-18,2018-07-19,5,2018-07-19
d8633f1d766758d446c7ec16b2b84643,17.67,3,2,2018-02-13,2018-02-28,2018-03-05,5,2018-03-01
d8633f1d766758d446c7ec16b2b84643,3.69,1,-1,2018-05-04,2018-05-22,2018-05-23,5,2018-05-23
d8633f1d766758d446c7ec16b2b84643,20.5,6,-1,2018-06-21,2018-07-06,2018-07-16,5,2018-07-09
f8d06ee2408c923df9bc702878f6925d,16.53,2,0,2018-03-23,2018-05-08,2018-05-10,5,2018-05-09
f8d06ee2408c923df9bc702878f6925d,9.09,2,-1,2018-06-07,2018-06-19,2018-06-21,5,2018-06-20
f8d06ee2408c923df9bc702878f6925d,36.3,4,2,2018-06-25,2018-07-06,2018-07-12,5,2018-07-09
f8d06ee2408c923df9bc702878f6925d,4.51,1,-1,2018-07-17,2018-07-26,2018-07-27,5,2018-07-27
02438f925a3b6daf6787bf43bb1e6ff5,16.11,3,0,2018-06-21,2018-07-03,2018-07-06,5,2018-07-04
4b8dc7c33c9b8810bc4f62db5a247d7b,6.12,3,-1,2018-02-26,2018-03-07,2018-03-12,5,2018-03-08
4b8dc7c33c9b8810bc4f62db5a247d7b,6.85,1,-1,2018-03-12,2018-04-18,2018-04-19,5,2018-04-19
4b8dc7c33c9b8810bc4f62db5a247d7b,3.84,1,-1,2018-04-19,2018-05-25,2018-05-28,5,2018-05-28
4b8dc7c33c9b8810bc4f62db5a247d7b,23.21,3,2,2018-06-19,2018-07-09,2018-07-26,5,2018-07-10
d693bcd59f0aa7de6f13b7854bf9a720,12.07,3,0,2018-04-25,2018-05-07,2018-05-10,5,2018-05-08
d693bcd59f0aa7de6f13b7854bf9a720,3.45,2,-1,2018-05-10,2018-05-25,2018-05-29,5,2018-05-28
d693bcd59f0aa7de6f13b7854bf9a720,3.76,1,-1,2018-07-02,2018-07-12,2018-07-13,5,2018-07-13
e8a5ae06d3ac84223b8a54bca13b219c,13.39,3,-1,2018-02-14,2018-03-02,2018-03-07,5,2018-03-05
e8a5ae06d3ac84223b8a54bca13b219c,11.61,2,0,2018-06-19,2018-07-25,2018-07-27,5,2018-07-26
18f638b95abbe2beb0051448e49dac03,6.27,3,-1,2018-02-22,2018-03-06,2018-03-09,5,2018-03-07
18f638b95abbe2beb0051448e49dac03,6.31,1,-1,2018-04-02,2018-04-13,2018-04-16,5,2018-04-16
06c7edb921396cf0ac1810c78378edd4,3.99,2,-1,2018-02-22,2018-03-02,2018-03-06,5,2018-03-05
06c7edb921396cf0ac1810c78378edd4,38.08,4,2,2018-03-06,2018-04-02,2018-04-10,5,2018-04-03
06c7edb921396cf0ac1810c78378edd4,6.48,2,-1,2018-04-13,2018-05-04,2018-05-08,5,2018-05-07
06c7edb921396cf0ac1810c78378edd4,53.62,5,2,2018-06-25,2018-07-05,2018-07-12,5,2018-07-06
f885d5b0dd1edb4df5361ad457291e1d,5.37,2,-1,2018-02-14,2018-03-08,2018-03-12,5,2018-03-09
f885d5b0dd1edb4df5361ad457291e1d,4.19,1,-1,2018-03-12,2018-03-29,2018-03-30,5,2018-03-30
f885d5b0dd1edb4df5361ad457291e1d,6.33,2,-1,2018-04-20,2018-05-04,2018-05-08,5,2018-05-07
f885d5b0dd1edb4df5361ad457291e1d,3.49,1,-1,2018-06-19,2018-06-28,2018-06-29,5,2018-06-29
9a8cd5472eb0a49322cee222b6dab181,7.81,1,-1,2018-06-05,2018-06-19,2018-06-20,5,2018-06-20
e18303696d241bdfd22c31b0d975f8cb,17.2,4,2,2018-07-03,2018-07-11,2018-07-17,5,2018-07-12
e18303696d241bdfd22c31b0d975f8cb,9.07,1,-1,2018-07-17,2018-07-26,2018-07-27,5,2018-07-27
d82adaff991460d9e1156af4738d1012,8.86,2,-1,2018-02-22,2018-03-02,2018-03-06,5,2018-03-05
d82adaff991460d9e1156af4738d1012,6.26,1,-1,2018-03-06,2018-03-27,2018-03-28,5,2018-03-28
d82adaff991460d9e1156af4738d1012,17.58,4,-1,2018-03-28,2018-04-12,2018-04-18,5,2018-04-13
d82adaff991460d9e1156af4738d1012,4.52,1,-1,2018-06-19,2018-07-02,2018-07-03,5,2018-07-03
55be47a264a575920ee0aa8adbe83e69,7.73,4,-1,2018-02-13,2018-03-07,2018-03-13,5,2018-03-08
55be47a264a575920ee0aa8adbe83e69,4.19,1,-1,2018-03-13,2018-03-21,2018-03-22,5,2018-03-22
55be47a264a575920ee0aa8adbe83e69,9.48,2,-1,2018-03-22,2018-04-17,2018-04-19,5,2018-04-18
55be47a264a575920ee0aa8adbe83e69,10.03,1,0,2018-04-19,2018-05-10,2018-05-11,5,2018-05-11
55be47a264a575920ee0aa8adbe83e69,4.97,1,-1,2018-06-19,2018-06-28,2018-06-29,5,2018-06-29
55be47a264a575920ee0aa8adbe83e69,21.04,2,1,2018-06-29,2018-07-17,2018-07-19,5,2018-07-18
487d7a588f1e31fd9a7ee4bf644e7c88,44.93,6,1,2018-02-13,2018-02-28,2018-03-08,5,2018-03-01
487d7a588f1e31fd9a7ee4bf644e7c88,9.98,1,0,2018-03-08,2018-03-19,2018-03-20,5,2018-03-20
487d7a588f1e31fd9a7ee4bf644e7c88,14.39,3,-1,2018-03-27,2018-04-16,2018-04-19,5,2018-04-17
64df5ac07520f03e3d7b328b0a3da0da,15.73,2,0,2018-04-17,2018-05-09,2018-05-11,5,2018-05-10
64df5ac07520f03e3d7b328b0a3da0da,4.7,2,-1,2018-06-19,2018-06-27,2018-06-29,5,2018-06-28
64df5ac07520f03e3d7b328b0a3da0da,2.71,2,-1,2018-06-29,2018-07-23,2018-07-25,5,2018-07-24
6bea3f287f8ea23c2f4871b1fd9282bc,9.99,1,-1,2018-07-02,2018-07-18,2018-07-19,5,2018-07-19
ee0934c8b77febec5d0b4bf619381eb2,15.11,3,-1,2018-02-27,2018-03-07,2018-03-12,5,2018-03-08
ee0934c8b77febec5d0b4bf619381eb2,21.0,2,1,2018-04-10,2018-05-18,2018-05-22,5,2018-05-21
ee0934c8b77febec5d0b4bf619381eb2,6.76,1,-1,2018-06-21,2018-07-02,2018-07-03,5,2018-07-03
ee0934c8b77febec5d0b4bf619381eb2,9.99,1,-1,2018-07-03,2018-07-30,2018-07-31,5,2018-07-31
766c39ff128716b5c82be77807d1076f,7.39,1,0,2018-02-13,2018-03-02,2018-03-05,5,2018-03-05
766c39ff128716b5c82be77807d1076f,3.02,1,-1,2018-03-05,2018-03-21,2018-03-22,5,2018-03-22
766c39ff128716b5c82be77807d1076f,7.04,1,-1,2018-03-26,2018-04-13,2018-04-16,5,2018-04-16
766c39ff128716b5c82be77807d1076f,6.87,4,-1,2018-04-16,2018-05-03,2018-05-09,5,2018-05-04
766c39ff128716b5c82be77807d1076f,4.37,1,-1,2018-05-09,2018-05-21,2018-05-22,5,2018-05-22
766c39ff128716b5c82be77807d1076f,3.43,2,-1,2018-06-19,2018-06-29,2018-07-03,5,2018-07-02
766c39ff128716b5c82be77807d1076f,2.96,1,-1,2018-07-03,2018-07-11,2018-07-12,5,2018-07-12
066d61f14f6602c9533b32a4611403c5,12.34,2,0,2018-03-07,2018-03-23,2018-03-27,5,2018-03-26
066d61f14f6602c9533b32a4611403c5,6.53,1,-1,2018-06-19,2018-06-28,2018-06-29,5,2018-06-29
066d61f14f6602c9533b32a4611403c5,6.52,2,-1,2018-06-29,2018-07-12,2018-07-16,5,2018-07-13
b943cc3f5f396f17504a65d5ba33000f,5.84,1,-1,2018-04-26,2018-05-10,2018-05-11,5,2018-05-11
b943cc3f5f396f17504a65d5ba33000f,19.28,3,-1,2018-06-26,2018-07-09,2018-07-12,5,2018-07-10
f7532b1d839229ab363659a46abae376,10.02,1,0,2018-03-06,2018-03-21,2018-03-22,5,2018-03-22
f7532b1d839229ab363659a46abae376,2.62,1,-1,2018-04-17,2018-05-16,2018-05-17,5,2018-05-17
f7532b1d839229ab363659a46abae376,9.99,1,-1,2018-05-30,2018-06-11,2018-06-12,5,2018-06-12
f7532b1d839229ab363659a46abae376,5.66,2,-1,2018-06-19,2018-07-17,2018-07-19,5,2018-07-18
27a202194d8248bd6d211f9569c940fc,8.41,3,-1,2018-02-13,2018-03-07,2018-03-12,5,2018-03-08
27a202194d8248bd6d211f9569c940fc,5.69,1,-1,2018-03-12,2018-03-29,2018-03-30,5,2018-03-30
27a202194d8248bd6d211f9569c940fc,9.68,1,-1,2018-04-12,2018-05-07,2018-05-08,5,2018-05-08
27a202194d8248bd6d211f9569c940fc,39.52,4,2,2018-06-19,2018-06-27,2018-07-03,5,2018-06-28
86b2da0a712436b7f958e8f24f2cdc3c,6.57,3,-1,2018-02-14,2018-03-08,2018-03-13,5,2018-03-09
86b2da0a712436b7f958e8f24f2cdc3c,21.0,2,1,2018-04-02,2018-05-31,2018-06-04,5,2018-06-01
57153c3e2be1f853f1481e1b0ee7b6d0,6.47,2,-1,2018-02-26,2018-03-08,2018-03-12,5,2018-03-09
57153c3e2be1f853f1481e1b0ee7b6d0,4.99,1,-1,2018-04-17,2018-04-25,2018-04-26,5,2018-04-26
733dc2f24fb7b926d66e6ce64d74b878,42.83,6,3,2018-02-27,2018-03-08,2018-03-16,5,2018-03-09
733dc2f24fb7b926d66e6ce64d74b878,4.37,1,-1,2018-05-09,2018-05-17,2018-05-18,5,2018-05-18
733dc2f24fb7b926d66e6ce64d74b878,6.5,2,0,2018-06-28,2018-07-10,2018-07-12,5,2018-07-11
6e43658b29b700fbc794df25430da8cd,10.03,1,-1,2018-04-18,2018-05-09,2018-05-10,5,2018-05-10
6e43658b29b700fbc794df25430da8cd,3.01,2,-1,2018-05-10,2018-05-25,2018-05-29,5,2018-05-28
6e43658b29b700fbc794df25430da8cd,45.59,5,2,2018-06-19,2018-07-20,2018-07-27,5,2018-07-23
049ec11cc8adcf20d37c6449a58a2f8a,4.34,1,-1,2018-06-11,2018-06-26,2018-06-27,5,2018-06-27
049ec11cc8adcf20d37c6449a58a2f8a,3.94,2,-1,2018-06-27,2018-07-11,2018-07-13,5,2018-07-12
049ec11cc8adcf20d37c6449a58a2f8a,9.05,3,1,2018-07-13,2018-08-01,2018-08-06,5,2018-08-02
1e2631fe26766b5f900d301246b36e5f,8.93,3,-1,2018-02-26,2018-03-08,2018-03-13,5,2018-03-09
1e2631fe26766b5f900d301246b36e5f,20.28,3,1,2018-03-13,2018-03-28,2018-04-02,5,2018-03-29
1e2631fe26766b5f900d301246b36e5f,2.8,1,-1,2018-04-02,2018-04-23,2018-04-24,5,2018-04-24
1e2631fe26766b5f900d301246b36e5f,4.15,1,-1,2018-06-20,2018-07-02,2018-07-03,5,2018-07-03
1e2631fe26766b5f900d301246b36e5f,3.1,2,-1,2018-07-03,2018-07-12,2018-07-16,5,2018-07-13
89f8067470945f6893e4326c126b355b,14.9,4,-1,2018-02-13,2018-03-05,2018-03-09,5,2018-03-06
89f8067470945f6893e4326c126b355b,4.52,3,-1,2018-06-19,2018-07-23,2018-07-26,5,2018-07-24
ea87d884eab30a2a97df03a9f000af8d,19.39,2,-1,2018-04-09,2018-05-03,2018-05-07,5,2018-05-04
db888b72cb12833523a6ba1aadd0cd55,21.0,2,0,2018-05-10,2018-05-18,2018-05-22,5,2018-05-21
db888b72cb12833523a6ba1aadd0cd55,3.52,1,-1,2018-06-19,2018-06-28,2018-06-29,5,2018-06-29
db5f9ce034b8f125a42889f2add45a40,5.54,2,-1,2018-04-02,2018-05-18,2018-05-22,5,2018-05-21
db5f9ce034b8f125a42889f2add45a40,10.01,1,0,2018-06-11,2018-06-25,2018-06-26,5,2018-06-26
4e60e192c178b40b17e61e2979ab565c,3.83,2,-1,2018-02-14,2018-03-08,2018-03-12,5,2018-03-09
4e60e192c178b40b17e61e2979ab565c,9.99,1,-1,2018-03-12,2018-05-02,2018-05-03,5,2018-05-03
4e60e192c178b40b17e61e2979ab565c,6.71,2,-1,2018-05-03,2018-05-17,2018-05-21,5,2018-05-18
4e60e192c178b40b17e61e2979ab565c,5.16,2,-1,2018-06-28,2018-07-13,2018-07-17,5,2018-07-16
74fb9ff5f315e7701e385ebc85204083,24.73,3,2,2018-03-15,2018-03-29,2018-04-03,5,2018-03-30
74fb9ff5f315e7701e385ebc85204083,3.1,1,-1,2018-04-17,2018-05-25,2018-05-28,5,2018-05-28
74fb9ff5f315e7701e385ebc85204083,11.33,2,-1,2018-06-19,2018-07-20,2018-07-24,5,2018-07-23
a618487e876de3d4e201a190bef58fc8,8.7,3,-1,2018-02-13,2018-03-07,2018-03-12,5,2018-03-08
a618487e876de3d4e201a190bef58fc8,12.51,3,-1,2018-03-22,2018-04-04,2018-04-11,5,2018-04-09
a618487e876de3d4e201a190bef58fc8,14.45,3,2,2018-06-19,2018-07-02,2018-07-05,5,2018-07-03
ea6324ccbe2f23756e52da9f69b86c66,8.37,1,0,2018-02-13,2018-03-06,2018-03-07,5,2018-03-07
ea6324ccbe2f23756e52da9f69b86c66,14.11,2,0,2018-04-12,2018-04-27,2018-05-03,5,2018-05-02
ea6324ccbe2f23756e52da9f69b86c66,2.5,1,-1,2018-06-12,2018-06-22,2018-06-25,5,2018-06-25
65e135fa8cf50ea5aaf201642ee3b304,7.9,4,-1,2018-02-26,2018-03-07,2018-03-13,5,2018-03-08
65e135fa8cf50ea5aaf201642ee3b304,5.22,3,-1,2018-03-13,2018-03-29,2018-04-03,5,2018-03-30
65e135fa8cf50ea5aaf201642ee3b304,46.36,4,2,2018-04-03,2018-05-03,2018-05-09,5,2018-05-04
65e135fa8cf50ea5aaf201642ee3b304,5.41,1,-1,2018-06-21,2018-07-02,2018-07-03,5,2018-07-03
bf28c92bfaab4d7287d2e02347e2eba7,9.98,1,-1,2018-02-13,2018-03-07,2018-03-08,5,2018-03-08
bf28c92bfaab4d7287d2e02347e2eba7,22.67,3,2,2018-03-08,2018-03-19,2018-03-22,5,2018-03-20
bf28c92bfaab4d7287d2e02347e2eba7,4.66,1,-1,2018-06-19,2018-07-02,2018-07-03,5,2018-07-03
c408d72b75f9b35b760b8c5d37d44a36,21.01,2,1,2018-04-02,2018-04-24,2018-04-26,5,2018-04-25
c408d72b75f9b35b760b8c5d37d44a36,7.46,2,-1,2018-05-03,2018-05-22,2018-05-24,5,2018-05-23
c408d72b75f9b35b760b8c5d37d44a36,5.75,1,-1,2018-06-19,2018-06-28,2018-06-29,5,2018-06-29
43d4f50f5aed8f88760a0c8c872adb9a,19.02,2,-1,2018-03-01,2018-03-27,2018-03-29,5,2018-03-28
43d4f50f5aed8f88760a0c8c872adb9a,12.03,2,-1,2018-03-29,2018-04-11,2018-04-13,5,2018-04-12
43d4f50f5aed8f88760a0c8c872adb9a,46.41,4,1,2018-04-17,2018-05-04,2018-05-10,5,2018-05-07
43d4f50f5aed8f88760a0c8c872adb9a,23.32,4,2,2018-06-05,2018-06-13,2018-06-20,5,2018-06-14
94e4123442b6a6621017ea452d0fde1a,4.91,1,-1,2018-03-27,2018-04-18,2018-04-19,5,2018-04-19
94e4123442b6a6621017ea452d0fde1a,8.5,3,-1,2018-06-20,2018-06-28,2018-07-03,5,2018-06-29
565e6c1f45a4a9bf07ee777e7d079744,14.3,2,-1,2018-02-22,2018-03-02,2018-03-06,5,2018-03-05
565e6c1f45a4a9bf07ee777e7d079744,9.99,1,-1,2018-03-06,2018-03-19,2018-03-20,5,2018-03-20
565e6c1f45a4a9bf07ee777e7d079744,14.96,2,-1,2018-03-23,2018-04-03,2018-04-09,5,2018-04-04
565e6c1f45a4a9bf07ee777e7d079744,3.17,1,-1,2018-06-19,2018-06-28,2018-06-29,5,2018-06-29
fe6cc2db69f24e685d0d1a30e73684fb,14.99,2,1,2018-06-22,2018-07-12,2018-07-16,5,2018-07-13
094fd78b674108e755fcb7744bbc98d1,7.0,2,-1,2018-04-20,2018-05-08,2018-05-10,5,2018-05-09
094fd78b674108e755fcb7744bbc98d1,21.02,2,1,2018-05-10,2018-05-23,2018-05-25,5,2018-05-24
094fd78b674108e755fcb7744bbc98d1,3.93,1,-1,2018-06-19,2018-06-28,2018-06-29,5,2018-06-29
0f05c9fa5d8b62e17a0c4ad986174c4e,3.03,2,-1,2018-02-22,2018-03-08,2018-03-12,5,2018-03-09
0f05c9fa5d8b62e17a0c4ad986174c4e,23.05,3,0,2018-04-03,2018-04-19,2018-04-24,5,2018-04-20
0f05c9fa5d8b62e17a0c4ad986174c4e,11.87,2,0,2018-04-27,2018-05-11,2018-05-15,5,2018-05-14
0f05c9fa5d8b62e17a0c4ad986174c4e,3.56,2,-1,2018-05-15,2018-05-25,2018-05-29,5,2018-05-28
0f05c9fa5d8b62e17a0c4ad986174c4e,6.99,1,-1,2018-06-19,2018-07-02,2018-07-03,5,2018-07-03
2452d91916616de8a913b6bbba90ac89,2.73,1,-1,2018-02-14,2018-03-05,2018-03-06,5,2018-03-06
2452d91916616de8a913b6bbba90ac89,3.09,2,-1,2018-03-06,2018-04-03,2018-04-09,5,2018-04-04
2452d91916616de8a913b6bbba90ac89,6.91,2,-1,2018-04-09,2018-05-03,2018-05-07,5,2018-05-04
2452d91916616de8a913b6bbba90ac89,14.87,3,-1,2018-05-07,2018-06-01,2018-06-06,5,2018-06-04
024ac75fb3550be58b4904b58694f3ee,8.72,4,-1,2018-02-13,2018-03-07,2018-03-13,5,2018-03-08
024ac75fb3550be58b4904b58694f3ee,8.01,4,-1,2018-03-13,2018-04-04,2018-04-12,5,2018-04-09
024ac75fb3550be58b4904b58694f3ee,29.38,4,3,2018-04-17,2018-05-04,2018-05-10,5,2018-05-07
024ac75fb3550be58b4904b58694f3ee,7.39,2,-1,2018-05-14,2018-05-23,2018-05-25,5,2018-05-24
5c26209891971b3dfcffd886607751e6,8.95,3,-1,2018-02-14,2018-03-07,2018-03-12,5,2018-03-08
5c26209891971b3dfcffd886607751e6,10.0,1,-1,2018-03-12,2018-04-02,2018-04-03,5,2018-04-03
5c26209891971b3dfcffd886607751e6,4.48,4,-1,2018-04-10,2018-05-04,2018-05-10,5,2018-05-07
5c26209891971b3dfcffd886607751e6,17.9,2,-1,2018-06-21,2018-07-02,2018-07-04,5,2018-07-03
ac4ce54d23209a6b26b7465d3c2931c0,12.16,4,-1,2018-02-13,2018-03-07,2018-03-13,5,2018-03-08
ac4ce54d23209a6b26b7465d3c2931c0,3.39,1,-1,2018-03-13,2018-03-27,2018-03-28,5,2018-03-28
ac4ce54d23209a6b26b7465d3c2931c0,16.06,2,1,2018-03-28,2018-04-11,2018-04-13,5,2018-04-12
50bf183cbb00ac8b70f0c4e98ec33136,3.53,2,-1,2018-03-01,2018-03-09,2018-03-13,5,2018-03-12
50bf183cbb00ac8b70f0c4e98ec33136,10.71,2,-1,2018-03-13,2018-03-26,2018-03-28,5,2018-03-27
50bf183cbb00ac8b70f0c4e98ec33136,9.99,1,-1,2018-04-20,2018-05-28,2018-05-29,5,2018-05-29
c3b5aca7890bff7b2bb72e6e18913960,6.5,2,-1,2018-03-01,2018-03-29,2018-04-02,5,2018-03-30
c3b5aca7890bff7b2bb72e6e18913960,9.99,1,-1,2018-04-02,2018-04-17,2018-04-18,5,2018-04-18
f97425409809186567a993c675e27287,9.68,4,-1,2018-02-22,2018-03-06,2018-03-12,5,2018-03-07
f97425409809186567a993c675e27287,12.3,2,-1,2018-03-12,2018-03-26,2018-03-28,5,2018-03-27
f97425409809186567a993c675e27287,10.79,2,-1,2018-03-28,2018-04-11,2018-04-13,5,2018-04-12
f97425409809186567a993c675e27287,4.4,1,-1,2018-04-13,2018-04-24,2018-04-25,5,2018-04-25
f97425409809186567a993c675e27287,15.88,3,1,2018-06-28,2018-08-02,2018-08-07,5,2018-08-03
91e580fff539f89b7792a276e97b2bc6,4.26,2,-1,2018-03-27,2018-04-09,2018-04-11,5,2018-04-10
91e580fff539f89b7792a276e97b2bc6,7.7,3,-1,2018-04-11,2018-05-03,2018-05-08,5,2018-05-04
31fa43df1ccb7285c9dac3313daf784f,6.84,3,-1,2018-02-27,2018-03-07,2018-03-12,5,2018-03-08
31fa43df1ccb7285c9dac3313daf784f,21.0,2,1,2018-03-12,2018-03-29,2018-04-02,5,2018-03-30
31fa43df1ccb7285c9dac3313daf784f,5.72,1,-1,2018-04-02,2018-04-17,2018-04-18,5,2018-04-18
31fa43df1ccb7285c9dac3313daf784f,13.76,3,-1,2018-06-19,2018-07-09,2018-07-12,5,2018-07-10
08995511ccb34c28f667c4c36256bdbb,7.05,4,-1,2018-02-14,2018-03-07,2018-03-13,5,2018-03-08
08995511ccb34c28f667c4c36256bdbb,3.69,1,-1,2018-06-19,2018-07-02,2018-07-03,5,2018-07-03
ebceddbe771a6579ce53fdc89c2d3ca8,8.67,3,-1,2018-02-13,2018-02-28,2018-03-05,5,2018-03-01
ebceddbe771a6579ce53fdc89c2d3ca8,5.77,1,-1,2018-03-05,2018-03-19,2018-03-20,5,2018-03-20
ebceddbe771a6579ce53fdc89c2d3ca8,8.87,1,0,2018-04-09,2018-04-17,2018-04-18,5,2018-04-18
ebceddbe771a6579ce53fdc89c2d3ca8,5.36,1,-1,2018-06-19,2018-06-28,2018-06-29,5,2018-06-29
ebceddbe771a6579ce53fdc89c2d3ca8,7.49,1,-1,2018-06-29,2018-07-16,2018-07-17,5,2018-07-17
e2cb56ec9225dae9bea1224a3f543657,4.88,1,-1,2018-03-01,2018-03-21,2018-03-22,5,2018-03-22
e2cb56ec9225dae9bea1224a3f543657,26.24,4,0,2018-03-22,2018-04-04,2018-04-12,5,2018-04-09
e2cb56ec9225dae9bea1224a3f543657,4.16,1,-1,2018-04-17,2018-05-07,2018-05-08,5,2018-05-08
e2cb56ec9225dae9bea1224a3f543657,5.56,2,-1,2018-06-19,2018-06-29,2018-07-03,5,2018-07-02
c55f173a909c03e6a799e72104834437,6.7,3,-1,2018-03-01,2018-04-04,2018-04-11,5,2018-04-09
c55f173a909c03e6a799e72104834437,26.7,3,2,2018-04-12,2018-04-23,2018-04-26,5,2018-04-24
c55f173a909c03e6a799e72104834437,7.98,1,-1,2018-06-20,2018-06-28,2018-06-29,5,2018-06-29
04b2d92a49865881c4a8393e67cbbadb,4.07,2,-1,2018-04-23,2018-05-07,2018-05-09,5,2018-05-08
04b2d92a49865881c4a8393e67cbbadb,33.14,3,1,2018-05-09,2018-05-23,2018-05-28,5,2018-05-24
04b2d92a49865881c4a8393e67cbbadb,2.59,1,-1,2018-06-19,2018-07-09,2018-07-10,5,2018-07-10
45320ae3793aa200c20fd08badeed74f,20.5,2,-1,2018-03-08,2018-03-23,2018-03-27,5,2018-03-26
45320ae3793aa200c20fd08badeed74f,8.04,1,-1,2018-03-27,2018-04-10,2018-04-11,5,2018-04-11
45320ae3793aa200c20fd08badeed74f,21.01,2,1,2018-07-04,2018-07-16,2018-07-18,5,2018-07-17
3acc4c1c4ffcc81952c1852248211908,3.43,1,-1,2018-02-22,2018-03-05,2018-03-06,5,2018-03-06
3acc4c1c4ffcc81952c1852248211908,16.06,2,0,2018-05-03,2018-05-11,2018-05-15,5,2018-05-14
3acc4c1c4ffcc81952c1852248211908,12.55,2,-1,2018-06-21,2018-07-02,2018-07-04,5,2018-07-03
76264859cc61834ccdea073065e4fe72,3.29,2,-1,2018-04-18,2018-05-08,2018-05-10,5,2018-05-09
76264859cc61834ccdea073065e4fe72,3.53,2,-1,2018-05-10,2018-05-18,2018-05-22,5,2018-05-21
76264859cc61834ccdea073065e4fe72,9.98,1,0,2018-08-03,2018-08-13,2018-08-14,5,2018-08-14
638eebf8b85459b39afe27e780d7bac6,4.05,2,-1,2018-03-06,2018-03-30,2018-04-03,5,2018-04-02
638eebf8b85459b39afe27e780d7bac6,12.29,2,0,2018-05-03,2018-05-11,2018-05-15,5,2018-05-14
25a7732b4f1d626d99b9ff63912aa5ac,10.19,5,-1,2018-02-13,2018-03-05,2018-03-12,5,2018-03-06
25a7732b4f1d626d99b9ff63912aa5ac,10.59,2,-1,2018-03-12,2018-03-29,2018-04-02,5,2018-03-30
25a7732b4f1d626d99b9ff63912aa5ac,21.02,2,1,2018-04-02,2018-04-23,2018-04-25,5,2018-04-24
25a7732b4f1d626d99b9ff63912aa5ac,21.0,2,1,2018-04-25,2018-05-25,2018-05-29,5,2018-05-28
25a7732b4f1d626d99b9ff63912aa5ac,5.8,1,-1,2018-06-21,2018-07-02,2018-07-03,5,2018-07-03
93b2ee09e9063e8fb3de94da8b9eb285,9.16,1,-1,2018-02-26,2018-03-09,2018-03-12,5,2018-03-12
93b2ee09e9063e8fb3de94da8b9eb285,8.87,2,-1,2018-03-12,2018-03-28,2018-03-30,5,2018-03-29
93b2ee09e9063e8fb3de94da8b9eb285,9.92,2,-1,2018-03-30,2018-05-04,2018-05-08,5,2018-05-07
93b2ee09e9063e8fb3de94da8b9eb285,6.88,1,-1,2018-06-20,2018-06-28,2018-06-29,5,2018-06-29
93b2ee09e9063e8fb3de94da8b9eb285,3.28,2,-1,2018-06-29,2018-07-20,2018-07-24,5,2018-07-23
3186d20ac3341957da2ff28383f360cc,6.15,1,-1,2018-02-13,2018-03-08,2018-03-09,5,2018-03-09
3186d20ac3341957da2ff28383f360cc,23.53,3,1,2018-04-02,2018-04-13,2018-04-18,5,2018-04-16
3186d20ac3341957da2ff28383f360cc,11.96,2,-1,2018-06-19,2018-07-02,2018-07-04,5,2018-07-03
db8bade9865e72af442a1e76946fb1ee,9.66,2,-1,2018-02-26,2018-03-08,2018-03-12,5,2018-03-09
db8bade9865e72af442a1e76946fb1ee,13.15,2,-1,2018-03-12,2018-03-26,2018-03-28,5,2018-03-27
